,Date,Susceptible,Infected,Recovered
224,31-01-2020,0.22395577609978026,0.028391151312575726,0.7476530725876439
225,01-02-2020,0.22332951937183432,0.027617279016155693,0.7490532016120098
226,02-02-2020,0.22272203184069014,0.026862843523392604,0.7504151246359171
227,03-02-2020,0.22213274233097277,0.026127453955263176,0.7517398037137639
228,04-02-2020,0.22156109738879562,0.025410721265166483,0.7530281813460378
229,05-02-2020,0.22100656073200287,0.02471225868595092,0.7542811805820461
230,06-02-2020,0.22046861251667832,0.024031682029983775,0.7554997054533378
231,07-02-2020,0.21994674903747552,0.023368610188224878,0.7566846407742994
232,08-02-2020,0.21944048221951265,0.02272266547402372,0.7578368523064635
233,09-02-2020,0.21894933911277623,0.02209347393159483,0.7589571869556287
234,10-02-2020,0.21847286141295064,0.02148066560958832,0.7600464729774609
235,11-02-2020,0.21801060485444174,0.020883874628537375,0.7611055205170207
236,12-02-2020,0.21756213893380977,0.02030273962467139,0.7621351214415186
237,13-02-2020,0.21712704645891207,0.019736903933960756,0.763136049607127
238,14-02-2020,0.21670492311584544,0.01918601576208612,0.7641090611220682
239,15-02-2020,0.21629537706201285,0.018649728332449173,0.7650548946055379
240,16-02-2020,0.2158980284988854,0.01812769987014968,0.7659742716309648
241,17-02-2020,0.21551250933727858,0.017619593919682118,0.7668678967430391
242,18-02-2020,0.21513846282372198,0.0171250794232902,0.7677364577529877
243,19-02-2020,0.21477554318337438,0.01664383080621674,0.7685806260104088
244,20-02-2020,0.21442341527059727,0.016175528027055575,0.769401056702347
245,21-02-2020,0.2140817541994051,0.015719856457441325,0.7701983893431534
246,22-02-2020,0.2137502450652219,0.015276507163287817,0.7709732477714902
247,23-02-2020,0.21342858262111283,0.014845176892287622,0.7717262404865994
248,24-02-2020,0.21311647097119177,0.014425568091098656,0.7724579609377095
249,25-02-2020,0.2128136232781522,0.01401738887163116,0.7731689878502165
